algorithm,basis_energy_threshold,bc_g_0p5_sc,bc_g_0p9_sc,bc_h_0p5_sc,bc_h_0p9_sc,bc_threshold,block_width_mhz,block_width_sc,cdd_delay_ns,cdd_delay_samples,ce_nmse_branch_mean,ce_nmse_branch_median,ce_nmse_eff_mean,ce_nmse_eff_median,cond_mean,cond_number,covariance,delay_spread_ns,dmrs_overhead_alg1,dmrs_spacing_sc,dmrs_symbols,effective_rank,family,gain_vs_alg1_db,n_blocks,n_prbs,n_sc,n_unknown_taps,overhead_mode,pilot_count,pilot_count_combined,pilot_count_per_port,processing_bandwidth_rb,processing_bandwidth_sc,snr_db,support_len,total_dmrs_re_alg1,total_pilot_re_relative,trials
Alg2 CoherenceBlock Bc0.9,,86,37,,,0.9,17.28,576,130.20833333333334,16,0.025899210584374235,0.02318480940977054,0.024463150156041624,0.022131918667860715,1.1055920626291509,1.1055920626291509,,5.0,0.1,2,2,,alg2_coherence_block,-12.351965675034016,1,48,576,,,,288,,,,8.0,,576,,50
Alg3 Port-DMRS RMMSE equal-total,,86,37,,,,,,130.20833333333334,16,0.0014245758132318737,0.0012843129935040491,0.0014481693557023704,0.0012768946258903857,,,,5.0,0.1,2,2,,alg3_port_dmrs,-0.07503539719481203,,48,576,,equal_total_overhead,,288,144,,,8.0,,576,1.0,50
Alg1 Direct RMMSE WB 576sc,,86,37,,,,,,130.20833333333334,16,nan,nan,0.0426401281360456,0.04064225220422871,,,CDD-shifted PDP,5.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,-6.0,,288,,50
Alg2 Basis LMMSE E90,0.9,86,37,,,,,,130.20833333333334,16,0.04560864557244873,0.04234559918633554,0.043917993401392144,0.04156579613997542,,14.250733949134169,,5.0,0.05,4,2,2.356186968160655,alg2_basis_reduced_support,-0.12823988023484886,,48,576,4,,144,144,,,,-6.0,2,288,,50
Alg2 Basis LMMSE E95,0.95,86,37,,,,,,130.20833333333334,16,0.04560864557244873,0.04234559918633554,0.043917993401392144,0.04156579613997542,,14.250733949134169,,5.0,0.05,4,2,2.356186968160655,alg2_basis_reduced_support,-0.12823988023484886,,48,576,4,,144,144,,,,-6.0,2,288,,50
Alg2 Basis LMMSE E99,0.99,86,37,,,,,,130.20833333333334,16,0.044479686828768766,0.041765438026465845,0.042723040577785316,0.040582571523248505,,269.8406407993994,,5.0,0.05,4,2,2.488601421839176,alg2_basis_reduced_support,-0.008436525446452634,,48,576,6,,144,144,,,,-6.0,3,288,,50
Alg2 CoherenceBlock Bc0.9,,86,37,,,0.9,17.28,576,130.20833333333334,16,0.0551824736581482,0.052524419491224786,0.053954482644978645,0.050820443706784846,1.1056257236019114,1.1056257236019114,,5.0,0.05,4,2,,alg2_coherence_block,-1.0220903146073168,1,48,576,,,,144,,,,-6.0,,288,,50
Alg3 Port-DMRS RMMSE equal-total,,86,37,,,,,,130.20833333333334,16,0.04226198537689562,0.037645702504858006,0.04201612643630233,0.03635244265317777,,,,5.0,0.05,4,2,,alg3_port_dmrs,0.06402489795940229,,48,576,,equal_total_overhead,,144,72,,,-6.0,,288,1.0,50
Alg1 Direct RMMSE WB 576sc,,86,37,,,,,,130.20833333333334,16,nan,nan,0.014926578348979997,0.014620419440151772,,,CDD-shifted PDP,5.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,0.0,,288,,50
Alg2 Basis LMMSE E90,0.9,86,37,,,,,,130.20833333333334,16,0.017474726557806786,0.01644259292287816,0.01608436200418301,0.015482071801517745,,14.250733949134169,,5.0,0.05,4,2,2.356186968160655,alg2_basis_reduced_support,-0.32443574135625786,,48,576,4,,144,144,,,,0.0,2,288,,50
Alg2 Basis LMMSE E95,0.95,86,37,,,,,,130.20833333333334,16,0.017474726557806786,0.01644259292287816,0.01608436200418301,0.015482071801517745,,14.250733949134169,,5.0,0.05,4,2,2.356186968160655,alg2_basis_reduced_support,-0.32443574135625786,,48,576,4,,144,144,,,,0.0,2,288,,50
Alg2 Basis LMMSE E99,0.99,86,37,,,,,,130.20833333333334,16,0.01624651973990012,0.01581365932092954,0.015028711370300808,0.015062771021291756,,269.8406407993994,,5.0,0.05,4,2,2.488601421839176,alg2_basis_reduced_support,-0.029614789155659627,,48,576,6,,144,144,,,,0.0,3,288,,50
Alg2 CoherenceBlock Bc0.9,,86,37,,,0.9,17.28,576,130.20833333333334,16,0.03611418403631131,0.03212798728685202,0.03432857424833237,0.031642922952309645,1.1056257236019114,1.1056257236019114,,5.0,0.05,4,2,,alg2_coherence_block,-3.6169550156852215,1,48,576,,,,144,,,,0.0,,288,,50
Alg3 Port-DMRS RMMSE equal-total,,86,37,,,,,,130.20833333333334,16,0.01526290853134516,0.013390996399308176,0.015128367370834197,0.013989495306112501,,,,5.0,0.05,4,2,,alg3_port_dmrs,-0.058317972931653174,,48,576,,equal_total_overhead,,144,72,,,0.0,,288,1.0,50
Alg1 Direct RMMSE WB 576sc,,86,37,,,,,,130.20833333333334,16,nan,nan,0.0026437848178712305,0.0026288137269652374,,,CDD-shifted PDP,5.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,8.0,,288,,50
Alg2 Basis LMMSE E90,0.9,86,37,,,,,,130.20833333333334,16,0.0033522304222002486,0.0032308423506317947,0.0029823757180335673,0.0028702375306562016,,14.250733949134169,,5.0,0.05,4,2,2.356186968160655,alg2_basis_reduced_support,-0.5233625045293223,,48,576,4,,144,144,,,,8.0,2,288,,50
Alg2 Basis LMMSE E95,0.95,86,37,,,,,,130.20833333333334,16,0.0033522304222002486,0.0032308423506317947,0.0029823757180335673,0.0028702375306562016,,14.250733949134169,,5.0,0.05,4,2,2.356186968160655,alg2_basis_reduced_support,-0.5233625045293223,,48,576,4,,144,144,,,,8.0,2,288,,50
Alg2 Basis LMMSE E99,0.99,86,37,,,,,,130.20833333333334,16,0.003030949318522908,0.003005767045694013,0.0027070665117852194,0.00265797340273883,,269.8406407993994,,5.0,0.05,4,2,2.488601421839176,alg2_basis_reduced_support,-0.10272822094590378,,48,576,6,,144,144,,,,8.0,3,288,,50
Alg2 CoherenceBlock Bc0.9,,86,37,,,0.9,17.28,576,130.20833333333334,16,0.02676596923515345,0.023773134660757922,0.025138626202044954,0.0223165499935406,1.1056257236019114,1.1056257236019114,,5.0,0.05,4,2,,alg2_coherence_block,-9.781154360003184,1,48,576,,,,144,,,,8.0,,288,,50
Alg3 Port-DMRS RMMSE equal-total,,86,37,,,,,,130.20833333333334,16,0.002652803247462254,0.002329294364340292,0.002653211342822612,0.002278485195431892,,,,5.0,0.05,4,2,,alg3_port_dmrs,-0.015457410077185589,,48,576,,equal_total_overhead,,144,72,,,8.0,,288,1.0,50
Alg1 Direct RMMSE WB 576sc,,86,37,,,,,,130.20833333333334,16,nan,nan,0.0571170948143515,0.04926932986714018,,,CDD-shifted PDP,5.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,-6.0,,192,,50
Alg2 Basis LMMSE E90,0.9,86,37,,,,,,130.20833333333334,16,0.06072829580420048,0.05287664660496204,0.05925230056232412,0.05045163608152621,,14.253302246606593,,5.0,0.03333333333333333,6,2,2.3561597805754793,alg2_basis_reduced_support,-0.1593910765106982,,48,576,4,,96,96,,,,-6.0,2,192,,50
Alg2 Basis LMMSE E95,0.95,86,37,,,,,,130.20833333333334,16,0.06072829580420048,0.05287664660496204,0.05925230056232412,0.05045163608152621,,14.253302246606593,,5.0,0.03333333333333333,6,2,2.3561597805754793,alg2_basis_reduced_support,-0.1593910765106982,,48,576,4,,96,96,,,,-6.0,2,192,,50
Alg2 Basis LMMSE E99,0.99,86,37,,,,,,130.20833333333334,16,0.059110353337981696,0.051038048694493056,0.057506530567405886,0.04901847718995875,,270.1160190095126,,5.0,0.03333333333333333,6,2,2.4885583880106807,alg2_basis_reduced_support,-0.029510574074174994,,48,576,6,,96,96,,,,-6.0,3,192,,50
Alg2 CoherenceBlock Bc0.9,,86,37,,,0.9,17.28,576,130.20833333333334,16,0.06892158471350723,0.06218847414214626,0.06793926400659991,0.05957129153250755,1.105681859518191,1.105681859518191,,5.0,0.03333333333333333,6,2,,alg2_coherence_block,-0.7535472828615246,1,48,576,,,,96,,,,-6.0,,192,,50
Alg3 Port-DMRS RMMSE equal-total,,86,37,,,,,,130.20833333333334,16,0.05542529233746532,0.048644426444018424,0.056182183573855876,0.04905461512983403,,,,5.0,0.03333333333333333,6,2,,alg3_port_dmrs,0.07167495053644951,,48,576,,equal_total_overhead,,96,48,,,-6.0,,192,1.0,50
Alg1 Direct RMMSE WB 576sc,,86,37,,,,,,130.20833333333334,16,nan,nan,0.01879140685701476,0.017045991792916305,,,CDD-shifted PDP,5.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,0.0,,192,,50
Alg2 Basis LMMSE E90,0.9,86,37,,,,,,130.20833333333334,16,0.021164158965746253,0.018707409595892645,0.020224630963204874,0.017941376376581476,,14.253302246606593,,5.0,0.03333333333333333,6,2,2.3561597805754793,alg2_basis_reduced_support,-0.31921310168934525,,48,576,4,,96,96,,,,0.0,2,192,,50
Alg2 Basis LMMSE E95,0.95,86,37,,,,,,130.20833333333334,16,0.021164158965746253,0.018707409595892645,0.020224630963204874,0.017941376376581476,,14.253302246606593,,5.0,0.03333333333333333,6,2,2.3561597805754793,alg2_basis_reduced_support,-0.31921310168934525,,48,576,4,,96,96,,,,0.0,2,192,,50
Alg2 Basis LMMSE E99,0.99,86,37,,,,,,130.20833333333334,16,0.019793269493359703,0.01755123502314969,0.018953118694806776,0.01685514530816817,,270.1160190095126,,5.0,0.03333333333333333,6,2,2.4885583880106807,alg2_basis_reduced_support,-0.03721386744409001,,48,576,6,,96,96,,,,0.0,3,192,,50
Alg2 CoherenceBlock Bc0.9,,86,37,,,0.9,17.28,576,130.20833333333334,16,0.03668557667498315,0.03272933374340216,0.03621634699613527,0.032050637749595524,1.105681859518191,1.105681859518191,,5.0,0.03333333333333333,6,2,,alg2_coherence_block,-2.849453469100781,1,48,576,,,,96,,,,0.0,,192,,50
Alg3 Port-DMRS RMMSE equal-total,,86,37,,,,,,130.20833333333334,16,0.019204745863486777,0.019119709384695184,0.019753360597631383,0.0190965319155858,,,,5.0,0.03333333333333333,6,2,,alg3_port_dmrs,-0.21681696193433572,,48,576,,equal_total_overhead,,96,48,,,0.0,,192,1.0,50
Alg1 Direct RMMSE WB 576sc,,86,37,,,,,,130.20833333333334,16,nan,nan,0.0036493469825429965,0.003272507316332533,,,CDD-shifted PDP,5.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,8.0,,192,,50
Alg2 Basis LMMSE E90,0.9,86,37,,,,,,130.20833333333334,16,0.004364514472832302,0.0037397590676995747,0.003968794390002231,0.0034915608705963124,,14.253302246606593,,5.0,0.03333333333333333,6,2,2.3561597805754793,alg2_basis_reduced_support,-0.36443441781205843,,48,576,4,,96,96,,,,8.0,2,192,,50
Alg2 Basis LMMSE E95,0.95,86,37,,,,,,130.20833333333334,16,0.004364514472832302,0.0037397590676995747,0.003968794390002231,0.0034915608705963124,,14.253302246606593,,5.0,0.03333333333333333,6,2,2.3561597805754793,alg2_basis_reduced_support,-0.36443441781205843,,48,576,4,,96,96,,,,8.0,2,192,,50
Alg2 Basis LMMSE E99,0.99,86,37,,,,,,130.20833333333334,16,0.0040514966386601195,0.003419831701537001,0.003692441432211761,0.003254746298022306,,270.1160190095126,,5.0,0.03333333333333333,6,2,2.4885583880106807,alg2_basis_reduced_support,-0.05098457101174761,,48,576,6,,96,96,,,,8.0,3,192,,50
Alg2 CoherenceBlock Bc0.9,,86,37,,,0.9,17.28,576,130.20833333333334,16,0.026694626450355793,0.02145533613007014,0.025966291697183723,0.021166128887643666,1.105681859518191,1.105681859518191,,5.0,0.03333333333333333,6,2,,alg2_coherence_block,-8.521947731539896,1,48,576,,,,96,,,,8.0,,192,,50
Alg3 Port-DMRS RMMSE equal-total,,86,37,,,,,,130.20833333333334,16,0.00368591594642094,0.0031225711019510763,0.0037544111706483067,0.0031838911960936057,,,,5.0,0.03333333333333333,6,2,,alg3_port_dmrs,-0.1232667501953005,,48,576,,equal_total_overhead,,96,48,,,8.0,,192,1.0,50
Alg1 Direct RMMSE WB 576sc,,86,37,,,,,,130.20833333333334,16,nan,nan,0.11305254238956136,0.0890916726168898,,,CDD-shifted PDP,5.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,-6.0,,96,,50
Alg2 Basis LMMSE E90,0.9,86,37,,,,,,130.20833333333334,16,0.11562784224425862,0.09742292858553084,0.11447084397683951,0.0906025990463082,,14.267203774535595,,5.0,0.016666666666666666,12,2,2.356012634769037,alg2_basis_reduced_support,-0.054145513695960205,,48,576,4,,48,48,,,,-6.0,2,96,,50
Alg2 Basis LMMSE E95,0.95,86,37,,,,,,130.20833333333334,16,0.11562784224425862,0.09742292858553084,0.11447084397683951,0.0906025990463082,,14.267203774535595,,5.0,0.016666666666666666,12,2,2.356012634769037,alg2_basis_reduced_support,-0.054145513695960205,,48,576,4,,48,48,,,,-6.0,2,96,,50
Alg2 Basis LMMSE E99,0.99,86,37,,,,,,130.20833333333334,16,0.11438639679855069,0.09484034283145361,0.11326798039179352,0.08917896655439692,,271.61538841406605,,5.0,0.016666666666666666,12,2,2.488325440028165,alg2_basis_reduced_support,-0.008268235038740902,,48,576,6,,48,48,,,,-6.0,3,96,,50
Alg2 CoherenceBlock Bc0.9,,86,37,,,0.9,17.28,576,130.20833333333334,16,0.12246309871225788,0.10716397425568507,0.12118566175643045,0.09838088816248894,1.1059857360702705,1.1059857360702705,,5.0,0.016666666666666666,12,2,,alg2_coherence_block,-0.3017090528631488,1,48,576,,,,48,,,,-6.0,,96,,50
Alg3 Port-DMRS RMMSE equal-total,,86,37,,,,,,130.20833333333334,16,0.1147270457524753,0.1008900080683299,0.1161155915954249,0.10252038765540353,,,,5.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.11610205746517617,,48,576,,equal_total_overhead,,48,24,,,-6.0,,96,1.0,50
Alg1 Direct RMMSE WB 576sc,,86,37,,,,,,130.20833333333334,16,nan,nan,0.03608446776781261,0.03418107940708072,,,CDD-shifted PDP,5.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,0.0,,96,,50
Alg2 Basis LMMSE E90,0.9,86,37,,,,,,130.20833333333334,16,0.038775093524955055,0.0372039459394913,0.03709448213001215,0.035921212940808266,,14.267203774535595,,5.0,0.016666666666666666,12,2,2.356012634769037,alg2_basis_reduced_support,-0.11989008342732349,,48,576,4,,48,48,,,,0.0,2,96,,50
Alg2 Basis LMMSE E95,0.95,86,37,,,,,,130.20833333333334,16,0.038775093524955055,0.0372039459394913,0.03709448213001215,0.035921212940808266,,14.267203774535595,,5.0,0.016666666666666666,12,2,2.356012634769037,alg2_basis_reduced_support,-0.11989008342732349,,48,576,4,,48,48,,,,0.0,2,96,,50
Alg2 Basis LMMSE E99,0.99,86,37,,,,,,130.20833333333334,16,0.03782242774952914,0.03487222452419819,0.03608573823889518,0.03463628024586951,,271.61538841406605,,5.0,0.016666666666666666,12,2,2.488325440028165,alg2_basis_reduced_support,-0.00015290480966203497,,48,576,6,,48,48,,,,0.0,3,96,,50
Alg2 CoherenceBlock Bc0.9,,86,37,,,0.9,17.28,576,130.20833333333334,16,0.04880042456844524,0.0479837314391649,0.04752110181033954,0.04658696746497602,1.1059857360702705,1.1059857360702705,,5.0,0.016666666666666666,12,2,,alg2_coherence_block,-1.195661975119936,1,48,576,,,,48,,,,0.0,,96,,50
Alg3 Port-DMRS RMMSE equal-total,,86,37,,,,,,130.20833333333334,16,0.03497451471809699,0.028738282629408397,0.035583191240735446,0.03039634862699363,,,,5.0,0.016666666666666666,12,2,,alg3_port_dmrs,0.060754092682729736,,48,576,,equal_total_overhead,,48,24,,,0.0,,96,1.0,50
Alg1 Direct RMMSE WB 576sc,,86,37,,,,,,130.20833333333334,16,nan,nan,0.0065697699281550915,0.006037120731491437,,,CDD-shifted PDP,5.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,8.0,,96,,50
Alg2 Basis LMMSE E90,0.9,86,37,,,,,,130.20833333333334,16,0.008035125760908046,0.007062798605192137,0.007192969227190229,0.00678031895399055,,14.267203774535595,,5.0,0.016666666666666666,12,2,2.356012634769037,alg2_basis_reduced_support,-0.3935804138288792,,48,576,4,,48,48,,,,8.0,2,96,,50
Alg2 Basis LMMSE E95,0.95,86,37,,,,,,130.20833333333334,16,0.008035125760908046,0.007062798605192137,0.007192969227190229,0.00678031895399055,,14.267203774535595,,5.0,0.016666666666666666,12,2,2.356012634769037,alg2_basis_reduced_support,-0.3935804138288792,,48,576,4,,48,48,,,,8.0,2,96,,50
Alg2 Basis LMMSE E99,0.99,86,37,,,,,,130.20833333333334,16,0.007445295897132779,0.006430513983301126,0.00665885692513059,0.006151171165619569,,271.61538841406605,,5.0,0.016666666666666666,12,2,2.488325440028165,alg2_basis_reduced_support,-0.058495226350989596,,48,576,6,,48,48,,,,8.0,3,96,,50
Alg2 CoherenceBlock Bc0.9,,86,37,,,0.9,17.28,576,130.20833333333334,16,0.02632282871861137,0.025077467747332015,0.025739480723996882,0.02488308711032318,1.1059857360702705,1.1059857360702705,,5.0,0.016666666666666666,12,2,,alg2_coherence_block,-5.930496201372801,1,48,576,,,,48,,,,8.0,,96,,50
Alg3 Port-DMRS RMMSE equal-total,,86,37,,,,,,130.20833333333334,16,0.006915341320801415,0.0060361832634832175,0.0068057503809301435,0.0060744073005966955,,,,5.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.1532585520965366,,48,576,,equal_total_overhead,,48,24,,,8.0,,96,1.0,50
Alg1 Direct RMMSE WB 576sc,,43,19,,,,,,260.4166666666667,32,nan,nan,0.023790874406704847,0.022084291987422407,,,CDD-shifted PDP,5.0,0.1,2,2,,alg1_direct_rmmse,0.0,,48,576,,,288,288,,48.0,576,-6.0,,576,,50
Alg2 Basis LMMSE E90,0.9,43,19,,,,,,260.4166666666667,32,0.02527352837227814,0.023012797800386703,0.02511411399494678,0.02301769571987112,,12.352413602214092,,5.0,0.1,2,2,2.3681414645884384,alg2_basis_reduced_support,-0.23507456884197425,,48,576,4,,288,288,,,,-6.0,2,576,,50
Alg2 Basis LMMSE E95,0.95,43,19,,,,,,260.4166666666667,32,0.02527352837227814,0.023012797800386703,0.02511411399494678,0.02301769571987112,,12.352413602214092,,5.0,0.1,2,2,2.3681414645884384,alg2_basis_reduced_support,-0.23507456884197425,,48,576,4,,288,288,,,,-6.0,2,576,,50
Alg2 Basis LMMSE E99,0.99,43,19,,,,,,260.4166666666667,32,0.02404856317519861,0.022046064573214102,0.023928742057249347,0.021942221621794582,,166.5895914137401,,5.0,0.1,2,2,2.506537227142496,alg2_basis_reduced_support,-0.02509463859724379,,48,576,6,,288,288,,,,-6.0,3,576,,50
Alg2 CoherenceBlock Bc0.9,,43,19,,,0.9,17.28,576,260.4166666666667,32,0.03747421299975628,0.035035206306669314,0.03748031973734422,0.03489654905169154,1.073455000675454,1.073455000675454,,5.0,0.1,2,2,,alg2_coherence_block,-1.973928827800745,1,48,576,,,,288,,,,-6.0,,576,,50
Alg3 Port-DMRS RMMSE equal-total,,43,19,,,,,,260.4166666666667,32,0.023130540915984463,0.021420820115695488,0.023262248470213992,0.021515221763907653,,,,5.0,0.1,2,2,,alg3_port_dmrs,0.09758714103946389,,48,576,,equal_total_overhead,,288,144,,,-6.0,,576,1.0,50
Alg1 Direct RMMSE WB 576sc,,43,19,,,,,,260.4166666666667,32,nan,nan,0.006987440555114544,0.006705890489641886,,,CDD-shifted PDP,5.0,0.1,2,2,,alg1_direct_rmmse,0.0,,48,576,,,288,288,,48.0,576,0.0,,576,,50
Alg2 Basis LMMSE E90,0.9,43,19,,,,,,260.4166666666667,32,0.007787463854294415,0.007100357046500215,0.00758281730954129,0.0070890203502522,,12.352413602214092,,5.0,0.1,2,2,2.3681414645884384,alg2_basis_reduced_support,-0.35512466593302794,,48,576,4,,288,288,,,,0.0,2,576,,50
Alg2 Basis LMMSE E95,0.95,43,19,,,,,,260.4166666666667,32,0.007787463854294415,0.007100357046500215,0.00758281730954129,0.0070890203502522,,12.352413602214092,,5.0,0.1,2,2,2.3681414645884384,alg2_basis_reduced_support,-0.35512466593302794,,48,576,4,,288,288,,,,0.0,2,576,,50
Alg2 Basis LMMSE E99,0.99,43,19,,,,,,260.4166666666667,32,0.007247690048909531,0.006600266107032135,0.007064894789391482,0.006591897829169387,,166.5895914137401,,5.0,0.1,2,2,2.506537227142496,alg2_basis_reduced_support,-0.04787572509860709,,48,576,6,,288,288,,,,0.0,3,576,,50
Alg2 CoherenceBlock Bc0.9,,43,19,,,0.9,17.28,576,260.4166666666667,32,0.026367517717077776,0.024739093465439833,0.026374041097991813,0.025298384962405975,1.073455000675454,1.073455000675454,,5.0,0.1,2,2,,alg2_coherence_block,-5.768585524051302,1,48,576,,,,288,,,,0.0,,576,,50
Alg3 Port-DMRS RMMSE equal-total,,43,19,,,,,,260.4166666666667,32,0.007581916866542185,0.006031258422125974,0.0075024446269005415,0.006016697018786026,,,,5.0,0.1,2,2,,alg3_port_dmrs,-0.30884672525200796,,48,576,,equal_total_overhead,,288,144,,,0.0,,576,1.0,50
Alg1 Direct RMMSE WB 576sc,,43,19,,,,,,260.4166666666667,32,nan,nan,0.0013829480451957813,0.001207087787250932,,,CDD-shifted PDP,5.0,0.1,2,2,,alg1_direct_rmmse,0.0,,48,576,,,288,288,,48.0,576,8.0,,576,,50
Alg2 Basis LMMSE E90,0.9,43,19,,,,,,260.4166666666667,32,0.001745980229910721,0.0014579169720187002,0.001684092447709367,0.001362835250008171,,12.352413602214092,,5.0,0.1,2,2,2.3681414645884384,alg2_basis_reduced_support,-0.8556006349882135,,48,576,4,,288,288,,,,8.0,2,576,,50
Alg2 Basis LMMSE E95,0.95,43,19,,,,,,260.4166666666667,32,0.001745980229910721,0.0014579169720187002,0.001684092447709367,0.001362835250008171,,12.352413602214092,,5.0,0.1,2,2,2.3681414645884384,alg2_basis_reduced_support,-0.8556006349882135,,48,576,4,,288,288,,,,8.0,2,576,,50
Alg2 Basis LMMSE E99,0.99,43,19,,,,,,260.4166666666667,32,0.001507128250788534,0.0012827150285872973,0.0014549027894972114,0.001231412107812993,,166.5895914137401,,5.0,0.1,2,2,2.506537227142496,alg2_basis_reduced_support,-0.2202811178129058,,48,576,6,,288,288,,,,8.0,3,576,,50
Alg2 CoherenceBlock Bc0.9,,43,19,,,0.9,17.28,576,260.4166666666667,32,0.025157642943164596,0.02130426786049217,0.025206494453891705,0.021359316005685705,1.073455000675454,1.073455000675454,,5.0,0.1,2,2,,alg2_coherence_block,-12.607065864084595,1,48,576,,,,288,,,,8.0,,576,,50
Alg3 Port-DMRS RMMSE equal-total,,43,19,,,,,,260.4166666666667,32,0.0014674716649567725,0.0012726441563692343,0.0014800433022855027,0.0013063434906997837,,,,5.0,0.1,2,2,,alg3_port_dmrs,-0.29468557153665625,,48,576,,equal_total_overhead,,288,144,,,8.0,,576,1.0,50
Alg1 Direct RMMSE WB 576sc,,43,19,,,,,,260.4166666666667,32,nan,nan,0.04754458757513598,0.04070645118997811,,,CDD-shifted PDP,5.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,-6.0,,288,,50
Alg2 Basis LMMSE E90,0.9,43,19,,,,,,260.4166666666667,32,0.05001640719095656,0.04098754994024458,0.0492218049580196,0.04109846135896411,,12.355150379610585,,5.0,0.05,4,2,2.3681229630515426,alg2_basis_reduced_support,-0.15056450719104872,,48,576,4,,144,144,,,,-6.0,2,288,,50
Alg2 Basis LMMSE E95,0.95,43,19,,,,,,260.4166666666667,32,0.05001640719095656,0.04098754994024458,0.0492218049580196,0.04109846135896411,,12.355150379610585,,5.0,0.05,4,2,2.3681229630515426,alg2_basis_reduced_support,-0.15056450719104872,,48,576,4,,144,144,,,,-6.0,2,288,,50
Alg2 Basis LMMSE E99,0.99,43,19,,,,,,260.4166666666667,32,0.04850286738116621,0.0412488153839751,0.047765920826737716,0.04090769824867116,,166.68052800008815,,5.0,0.05,4,2,2.5065103823182113,alg2_basis_reduced_support,-0.020170699797075115,,48,576,6,,144,144,,,,-6.0,3,288,,50
Alg2 CoherenceBlock Bc0.9,,43,19,,,0.9,17.28,576,260.4166666666667,32,0.0596833488545762,0.049832253085668514,0.058871048872351776,0.04985901366549575,1.073547076027706,1.073547076027706,,5.0,0.05,4,2,,alg2_coherence_block,-0.9280068899230844,1,48,576,,,,144,,,,-6.0,,288,,50
Alg3 Port-DMRS RMMSE equal-total,,43,19,,,,,,260.4166666666667,32,0.047091081921218775,0.04290200211829465,0.047310646233718716,0.042854847215197445,,,,5.0,0.05,4,2,,alg3_port_dmrs,0.02142204190214432,,48,576,,equal_total_overhead,,144,72,,,-6.0,,288,1.0,50
Alg1 Direct RMMSE WB 576sc,,43,19,,,,,,260.4166666666667,32,nan,nan,0.01235547643079637,0.011737331062724388,,,CDD-shifted PDP,5.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,0.0,,288,,50
