algorithm,basis_energy_threshold,bc_g_0p5_sc,bc_g_0p9_sc,bc_h_0p5_sc,bc_h_0p9_sc,bc_threshold,block_width_mhz,block_width_sc,cdd_delay_ns,cdd_delay_samples,ce_nmse_branch_mean,ce_nmse_branch_median,ce_nmse_eff_mean,ce_nmse_eff_median,cond_mean,cond_number,covariance,delay_spread_ns,dmrs_overhead_alg1,dmrs_spacing_sc,dmrs_symbols,effective_rank,family,gain_vs_alg1_db,n_blocks,n_prbs,n_sc,n_unknown_taps,overhead_mode,pilot_count,pilot_count_combined,pilot_count_per_port,processing_bandwidth_rb,processing_bandwidth_sc,snr_db,support_len,total_dmrs_re_alg1,total_pilot_re_relative,trials
Alg2 Basis LMMSE E99,0.99,3,2,311,87,,,,4166.666666666667,512,0.5565697647964826,0.5647961756348865,0.5565479743182379,0.5648852701691325,,4131244361611.401,,30.0,0.008333333333333333,24,2,2.8450728920168045,alg2_basis_reduced_support,-0.00326785055403561,,48,576,34,,24,24,,,,0.0,17,48,,30
Alg2 CoherenceBlock Bc0.9,,3,2,311,87,0.9,2.61,87,4166.666666666667,512,0.6032044650964635,0.6077973876501419,0.6030044111421761,0.6087957240354793,1081158771029539.4,3332937702994034.5,,30.0,0.008333333333333333,24,2,,alg2_coherence_block,-0.351446678128439,7,48,576,,,,24,,,,0.0,,48,,30
Alg3 Port-DMRS RMMSE equal-total,,3,2,311,87,,,,4166.666666666667,512,0.11686544670195977,0.10902022503902964,0.11686675481594593,0.10900801389243547,,,,30.0,0.008333333333333333,24,2,,alg3_port_dmrs,6.77484836707583,,48,576,,equal_total_overhead,,24,12,,,0.0,,48,1.0,30
Alg1 Direct RMMSE WB 576sc,,21,9,93,26,,,,520.8333333333334,64,nan,nan,0.055616417827406325,0.0578756772448986,,,CDD-shifted PDP,100.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,0.0,,288,,30
Alg2 Basis LMMSE E50,0.5,21,9,93,26,,,,520.8333333333334,64,0.348871254684987,0.3451233174832435,0.33991332591837514,0.33702957567672664,,70545296.4395972,,100.0,0.05,4,2,4.783765402634933,alg2_basis_reduced_support,-7.861651777889948,,48,576,18,,144,144,,,,0.0,9,288,,30
Alg2 Basis LMMSE E70,0.7,21,9,93,26,,,,520.8333333333334,64,0.2383662826259561,0.2300425885804121,0.22812407631173273,0.21876905602590968,,5186426686204.547,,100.0,0.05,4,2,6.515758399295993,alg2_basis_reduced_support,-6.1296811016641435,,48,576,30,,144,144,,,,0.0,15,288,,30
Alg2 Basis LMMSE E90,0.9,21,9,93,26,,,,520.8333333333334,64,0.11109182053142534,0.10883643518978514,0.10024120761812821,0.0991002315872035,,5194246693101.226,,100.0,0.05,4,2,9.891747683973614,alg2_basis_reduced_support,-2.558432768636126,,48,576,58,,144,144,,,,0.0,29,288,,30
Alg2 Basis LMMSE E95,0.95,21,9,93,26,,,,520.8333333333334,64,0.08356179545790053,0.08193948796887439,0.07267975081332123,0.07159040807399822,,5194973525932.5625,,100.0,0.05,4,2,11.38231073422541,alg2_basis_reduced_support,-1.1621041648219153,,48,576,74,,144,144,,,,0.0,37,288,,30
Alg2 Basis LMMSE E99,0.99,21,9,93,26,,,,520.8333333333334,64,0.06597224822504329,0.06395474032996937,0.056550958950116276,0.05804193768402015,,5195661436883.746,,100.0,0.05,4,2,13.744570472968167,alg2_basis_reduced_support,-0.07236960621611657,,48,576,114,,144,144,,,,0.0,57,288,,30
Alg2 CoherenceBlock Bc0.9,,21,9,93,26,0.9,0.78,26,520.8333333333334,64,0.30437126326195274,0.29993246033712084,0.12623967081177312,0.1282124867034975,2.6915765185005425,2.9139397241339666,,100.0,0.05,4,2,,alg2_coherence_block,-3.559928402281447,23,48,576,,,,144,,,,0.0,,288,,30
Alg3 Port-DMRS RMMSE equal-total,,21,9,93,26,,,,520.8333333333334,64,0.05971485290441461,0.056264000952411596,0.06038568526120414,0.056973700729252015,,,,100.0,0.05,4,2,,alg3_port_dmrs,-0.3573098591732096,,48,576,,equal_total_overhead,,144,72,,,0.0,,288,1.0,30
Alg1 Direct RMMSE WB 576sc,,21,9,93,26,,,,520.8333333333334,64,nan,nan,0.08141475413255259,0.07884379150380313,,,CDD-shifted PDP,100.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,0.0,,192,,30
Alg2 Basis LMMSE E50,0.5,21,9,93,26,,,,520.8333333333334,64,0.35932499300662984,0.3520179496864963,0.3487867960347192,0.34579927540346606,,72496959.56945212,,100.0,0.03333333333333333,6,2,4.783435202191421,alg2_basis_reduced_support,-6.318569198838704,,48,576,18,,96,96,,,,0.0,9,192,,30
Alg2 Basis LMMSE E70,0.7,21,9,93,26,,,,520.8333333333334,64,0.25429525343590687,0.2569760474813879,0.24231755558034337,0.2446159135217455,,4234723310967.8716,,100.0,0.03333333333333333,6,2,6.51501471974063,alg2_basis_reduced_support,-4.736817636553139,,48,576,30,,96,96,,,,0.0,15,192,,30
Alg2 Basis LMMSE E90,0.9,21,9,93,26,,,,520.8333333333334,64,0.13431630857519522,0.1343195683818888,0.12263265572877567,0.1206785409021406,,4241113127117.8057,,100.0,0.03333333333333333,6,2,9.889622664839237,alg2_basis_reduced_support,-1.7790301775971056,,48,576,58,,96,96,,,,0.0,29,192,,30
Alg2 Basis LMMSE E95,0.95,21,9,93,26,,,,520.8333333333334,64,0.10935499700260275,0.10731290838869499,0.09789093897851785,0.09296578328937641,,4241707890813.4976,,100.0,0.03333333333333333,6,2,11.379255825177664,alg2_basis_reduced_support,-0.8003937864652965,,48,576,74,,96,96,,,,0.0,37,192,,30
Alg2 Basis LMMSE E99,0.99,21,9,93,26,,,,520.8333333333334,64,0.09308629822066325,0.09280725581824392,0.08205614527506093,0.07939912924288772,,4242271118912.127,,100.0,0.03333333333333333,6,2,13.73924425893915,alg2_basis_reduced_support,-0.03407995727026261,,48,576,114,,96,96,,,,0.0,57,192,,30
Alg2 CoherenceBlock Bc0.9,,21,9,93,26,0.9,0.78,26,520.8333333333334,64,0.37621835620392974,0.367543964011378,0.17983614679732093,0.174287320078177,2.728545328190464,2.964445156397812,,100.0,0.03333333333333333,6,2,,alg2_coherence_block,-3.4417387304248104,23,48,576,,,,96,,,,0.0,,192,,30
Alg3 Port-DMRS RMMSE equal-total,,21,9,93,26,,,,520.8333333333334,64,0.08739129272181885,0.08104953907771903,0.08760607711372882,0.08037593142663152,,,,100.0,0.03333333333333333,6,2,,alg3_port_dmrs,-0.3183111795521066,,48,576,,equal_total_overhead,,96,48,,,0.0,,192,1.0,30
Alg1 Direct RMMSE WB 576sc,,21,9,93,26,,,,520.8333333333334,64,nan,nan,0.1284807123580279,0.12856377438484698,,,CDD-shifted PDP,100.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,0.0,,96,,30
Alg2 Basis LMMSE E50,0.5,21,9,93,26,,,,520.8333333333334,64,0.39146993306475353,0.38926373632906164,0.3820776542659608,0.3842141335027676,,84852873.4749167,,100.0,0.016666666666666666,12,2,4.781592921532874,alg2_basis_reduced_support,-4.733137029305806,,48,576,18,,48,48,,,,0.0,9,96,,30
Alg2 Basis LMMSE E70,0.7,21,9,93,26,,,,520.8333333333334,64,0.2895825802423297,0.2832981375549808,0.2782551574593356,0.2728702660322132,,2994487246508.3223,,100.0,0.016666666666666666,12,2,6.510863853076855,alg2_basis_reduced_support,-3.3560528685361373,,48,576,30,,48,48,,,,0.0,15,96,,30
Alg2 Basis LMMSE E90,0.9,21,9,93,26,,,,520.8333333333334,64,0.17170391322931877,0.17209048821457412,0.16077149502816016,0.15991550320790188,,2999023053527.7534,,100.0,0.016666666666666666,12,2,9.877739474702354,alg2_basis_reduced_support,-0.9737111444838984,,48,576,58,,48,48,,,,0.0,29,96,,30
Alg2 Basis LMMSE E95,0.95,21,9,93,26,,,,520.8333333333334,64,0.1524400560595827,0.15185309992324314,0.14145009018841778,0.1423645597519348,,2999448443863.44,,100.0,0.016666666666666666,12,2,11.362146099642677,alg2_basis_reduced_support,-0.4176529282282625,,48,576,74,,48,48,,,,0.0,37,96,,30
Alg2 Basis LMMSE E99,0.99,21,9,93,26,,,,520.8333333333334,64,0.1397054035530067,0.13920236232901412,0.1288376386752786,0.12923631601436816,,2999852617308.3247,,100.0,0.016666666666666666,12,2,13.709278584702686,alg2_basis_reduced_support,-0.012048206342212401,,48,576,114,,48,48,,,,0.0,57,96,,30
Alg2 CoherenceBlock Bc0.9,,21,9,93,26,0.9,0.78,26,520.8333333333334,64,0.4851566895150709,0.4831267169524519,0.281141900157617,0.27845825301928073,3.0543881561947406,3.2965582089383236,,100.0,0.016666666666666666,12,2,,alg2_coherence_block,-3.400876399028796,23,48,576,,,,48,,,,0.0,,96,,30
Alg3 Port-DMRS RMMSE equal-total,,21,9,93,26,,,,520.8333333333334,64,0.138459379293038,0.14087764831905022,0.1385128506609549,0.13979194628687774,,,,100.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.3265213147574158,,48,576,,equal_total_overhead,,48,24,,,0.0,,96,1.0,30
Alg1 Direct RMMSE WB 576sc,,21,9,93,26,,,,520.8333333333334,64,nan,nan,0.2239445475948783,0.22386885968849252,,,CDD-shifted PDP,100.0,0.008333333333333333,24,2,,alg1_direct_rmmse,0.0,,48,576,,,24,24,,48.0,576,0.0,,48,,30
Alg2 Basis LMMSE E50,0.5,21,9,93,26,,,,520.8333333333334,64,0.47691174567646116,0.4796729805940324,0.4695166346760558,0.47901707200792143,,187915296.14966118,,100.0,0.008333333333333333,24,2,4.772951343886185,alg2_basis_reduced_support,-3.215104905633854,,48,576,18,,24,24,,,,0.0,9,48,,30
Alg2 Basis LMMSE E70,0.7,21,9,93,26,,,,520.8333333333334,64,0.3552658797658717,0.36321786759880614,0.34786585384591384,0.3529759381051999,,1116660594459.616,,100.0,0.008333333333333333,24,2,6.491334155910946,alg2_basis_reduced_support,-1.91271307851583,,48,576,30,,24,24,,,,0.0,15,48,,30
Alg2 Basis LMMSE E90,0.9,21,9,93,26,,,,520.8333333333334,64,0.25560984849714313,0.26073859811268285,0.24798365747186518,0.24819463034813644,,206329176.63785636,,100.0,0.008333333333333333,24,2,9.82105190428344,alg2_basis_reduced_support,-0.44282567964543207,,48,576,58,,24,24,,,,0.0,29,48,,30
Alg2 Basis LMMSE E95,0.95,21,9,93,26,,,,520.8333333333334,64,0.24020657127213993,0.2414701915633578,0.2324261263457835,0.23116717875810858,,10837860.325022543,,100.0,0.008333333333333333,24,2,11.279527407112134,alg2_basis_reduced_support,-0.16144451154654266,,48,576,74,,24,24,,,,0.0,37,48,,30
Alg2 Basis LMMSE E99,0.99,21,9,93,26,,,,520.8333333333334,64,0.23203016242632066,0.22982013304741972,0.22435392189869177,0.22418391112510974,,52093.13597465039,,100.0,0.008333333333333333,24,2,13.558347627443302,alg2_basis_reduced_support,-0.007931726860394044,,48,576,114,,24,24,,,,0.0,57,48,,30
Alg2 CoherenceBlock Bc0.9,,21,9,93,26,0.9,0.78,26,520.8333333333334,64,0.6655864188858873,0.6698784123689965,0.4764564897431864,0.4726827925137925,1.4966057626654892,1.4966057626654894,,100.0,0.008333333333333333,24,2,,alg2_coherence_block,-3.278827536961167,23,48,576,,,,24,,,,0.0,,48,,30
Alg3 Port-DMRS RMMSE equal-total,,21,9,93,26,,,,520.8333333333334,64,0.23192265802270134,0.23349827920713595,0.23035142880688403,0.22914795631153698,,,,100.0,0.008333333333333333,24,2,,alg3_port_dmrs,-0.12250417318007989,,48,576,,equal_total_overhead,,24,12,,,0.0,,48,1.0,30
Alg1 Direct RMMSE WB 576sc,,11,5,93,26,,,,1041.6666666666667,128,nan,nan,0.059824573629345526,0.06097330164391346,,,CDD-shifted PDP,100.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,0.0,,288,,30
Alg2 Basis LMMSE E50,0.5,11,5,93,26,,,,1041.6666666666667,128,0.3663526115014101,0.36332790326653486,0.36528210180890003,0.3628232161368149,,51960363.27504974,,100.0,0.05,4,2,4.791569914669202,alg2_basis_reduced_support,-7.857487809818244,,48,576,18,,144,144,,,,0.0,9,288,,30
Alg2 Basis LMMSE E70,0.7,11,5,93,26,,,,1041.6666666666667,128,0.2382351453558448,0.23499170860997182,0.23712405158985903,0.23495632158471003,,5182276029874.221,,100.0,0.05,4,2,6.53379038746597,alg2_basis_reduced_support,-5.98095994806828,,48,576,30,,144,144,,,,0.0,15,288,,30
Alg2 Basis LMMSE E90,0.9,11,5,93,26,,,,1041.6666666666667,128,0.11108151932459921,0.10901702242189572,0.11015628199071996,0.10942893539581798,,5189203715858.557,,100.0,0.05,4,2,9.949265248660671,alg2_basis_reduced_support,-2.651296570588469,,48,576,58,,144,144,,,,0.0,29,288,,30
Alg2 Basis LMMSE E95,0.95,11,5,93,26,,,,1041.6666666666667,128,0.08164494636882445,0.08000547041241497,0.08085238636348353,0.08000291018008773,,5189645877514.855,,100.0,0.05,4,2,11.474210147394317,alg2_basis_reduced_support,-1.3081323058862475,,48,576,74,,144,144,,,,0.0,37,288,,30
Alg2 Basis LMMSE E99,0.99,11,5,93,26,,,,1041.6666666666667,128,0.06286234115308416,0.06375475583976697,0.0620121660389652,0.06268887295266432,,5189830122634.019,,100.0,0.05,4,2,14.056266457474035,alg2_basis_reduced_support,-0.15597289122957395,,48,576,114,,144,144,,,,0.0,57,288,,30
Alg2 CoherenceBlock Bc0.9,,11,5,93,26,0.9,0.78,26,1041.6666666666667,128,0.19417614434481872,0.19375502619641302,0.14983309034619446,0.14654110681389376,1.264737661287268,1.3747747841952855,,100.0,0.05,4,2,,alg2_coherence_block,-3.9872812497356547,23,48,576,,,,144,,,,0.0,,288,,30
Alg3 Port-DMRS RMMSE equal-total,,11,5,93,26,,,,1041.6666666666667,128,0.06050407137831474,0.06068798385727904,0.06063753804963148,0.06061713367744029,,,,100.0,0.05,4,2,,alg3_port_dmrs,-0.05861948077892189,,48,576,,equal_total_overhead,,144,72,,,0.0,,288,1.0,30
Alg1 Direct RMMSE WB 576sc,,11,5,93,26,,,,1041.6666666666667,128,nan,nan,0.09047509749190781,0.08853653005464686,,,CDD-shifted PDP,100.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,0.0,,192,,30
Alg2 Basis LMMSE E50,0.5,11,5,93,26,,,,1041.6666666666667,128,0.38923934771973734,0.36795878746919203,0.3883925829241088,0.3657449114812046,,52672460.66323958,,100.0,0.03333333333333333,6,2,4.791226478341453,alg2_basis_reduced_support,-6.327418679007221,,48,576,18,,96,96,,,,0.0,9,192,,30
Alg2 Basis LMMSE E70,0.7,11,5,93,26,,,,1041.6666666666667,128,0.26845205716556697,0.2523011829728599,0.2674557976916574,0.25000950644887254,,4231332704472.285,,100.0,0.03333333333333333,6,2,6.5330172290755,alg2_basis_reduced_support,-4.707229568627866,,48,576,30,,96,96,,,,0.0,15,192,,30
Alg2 Basis LMMSE E90,0.9,11,5,93,26,,,,1041.6666666666667,128,0.13565998064179535,0.12748904680144718,0.13496921630224673,0.1271927709894197,,4236993260777.7524,,100.0,0.03333333333333333,6,2,9.947057648188212,alg2_basis_reduced_support,-1.7370566640811549,,48,576,58,,96,96,,,,0.0,29,192,,30
Alg2 Basis LMMSE E95,0.95,11,5,93,26,,,,1041.6666666666667,128,0.10916331659218435,0.10633877061225419,0.10845142663213259,0.10491661729303334,,4237355247098.0747,,100.0,0.03333333333333333,6,2,11.471039719563148,alg2_basis_reduced_support,-0.7870620958920215,,48,576,74,,96,96,,,,0.0,37,192,,30
Alg2 Basis LMMSE E99,0.99,11,5,93,26,,,,1041.6666666666667,128,0.09292654082012715,0.09118317756139516,0.09216253010579642,0.09018856158856606,,4237506417189.689,,100.0,0.03333333333333333,6,2,14.050748111707778,alg2_basis_reduced_support,-0.08025329020992329,,48,576,114,,96,96,,,,0.0,57,192,,30
Alg2 CoherenceBlock Bc0.9,,11,5,93,26,0.9,0.78,26,1041.6666666666667,128,0.26436336554069884,0.25769025075225155,0.2195244045181036,0.21309986664958983,1.2749735578009418,1.3904556832373771,,100.0,0.03333333333333333,6,2,,alg2_coherence_block,-3.8495374800313735,23,48,576,,,,96,,,,0.0,,192,,30
Alg3 Port-DMRS RMMSE equal-total,,11,5,93,26,,,,1041.6666666666667,128,0.0882549013322454,0.08658957350204795,0.08860366946736042,0.08677819194820509,,,,100.0,0.03333333333333333,6,2,,alg3_port_dmrs,0.09077351454052132,,48,576,,equal_total_overhead,,96,48,,,0.0,,192,1.0,30
Alg1 Direct RMMSE WB 576sc,,11,5,93,26,,,,1041.6666666666667,128,nan,nan,0.1352153287526384,0.12753817440821857,,,CDD-shifted PDP,100.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,0.0,,96,,30
Alg2 Basis LMMSE E50,0.5,11,5,93,26,,,,1041.6666666666667,128,0.41865279467604366,0.41896203358392287,0.4183949997917057,0.4155830802816961,,55646879.3933576,,100.0,0.016666666666666666,12,2,4.789071401690082,alg2_basis_reduced_support,-4.905605572630358,,48,576,18,,48,48,,,,0.0,9,96,,30
Alg2 Basis LMMSE E70,0.7,11,5,93,26,,,,1041.6666666666667,128,0.28866841479073824,0.2828496954430743,0.28794304365795187,0.28248181520899673,,2992063254900.975,,100.0,0.016666666666666666,12,2,6.528161936074219,alg2_basis_reduced_support,-3.282806625784542,,48,576,30,,48,48,,,,0.0,15,96,,30
Alg2 Basis LMMSE E90,0.9,11,5,93,26,,,,1041.6666666666667,128,0.172017990969031,0.16359926635332422,0.17146843381947732,0.16356511870935148,,2996077074338.2266,,100.0,0.016666666666666666,12,2,9.933151414570007,alg2_basis_reduced_support,-1.031582526509546,,48,576,58,,48,48,,,,0.0,29,96,,30
Alg2 Basis LMMSE E95,0.95,11,5,93,26,,,,1041.6666666666667,128,0.14997314320073923,0.13981134876248552,0.14951236489519862,0.13869655565610775,,2996335713144.9907,,100.0,0.016666666666666666,12,2,11.451017164976507,alg2_basis_reduced_support,-0.43651182540684397,,48,576,74,,48,48,,,,0.0,37,96,,30
Alg2 Basis LMMSE E99,0.99,11,5,93,26,,,,1041.6666666666667,128,0.1366539041368884,0.12816878897592865,0.13619472067813584,0.12804932829196058,,2996444729747.2466,,100.0,0.016666666666666666,12,2,14.015596859004765,alg2_basis_reduced_support,-0.03134344921856985,,48,576,114,,48,48,,,,0.0,57,96,,30
Alg2 CoherenceBlock Bc0.9,,11,5,93,26,0.9,0.78,26,1041.6666666666667,128,0.3799265248530693,0.3655983040696448,0.3399302459847591,0.32911704031506245,1.4334186586644035,1.4966057626654905,,100.0,0.016666666666666666,12,2,,alg2_coherence_block,-4.0036388013145805,23,48,576,,,,48,,,,0.0,,96,,30
Alg3 Port-DMRS RMMSE equal-total,,11,5,93,26,,,,1041.6666666666667,128,0.14091441414692196,0.13650318422779895,0.14107267649402447,0.13769446723695772,,,,100.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.18416977645480173,,48,576,,equal_total_overhead,,48,24,,,0.0,,96,1.0,30
Alg1 Direct RMMSE WB 576sc,,11,5,93,26,,,,1041.6666666666667,128,nan,nan,0.23767490685242046,0.23937251346384264,,,CDD-shifted PDP,100.0,0.008333333333333333,24,2,,alg1_direct_rmmse,0.0,,48,576,,,24,24,,48.0,576,0.0,,48,,30
Alg2 Basis LMMSE E50,0.5,11,5,93,26,,,,1041.6666666666667,128,0.4590684427002509,0.4522156026842459,0.46091265871502585,0.4534490816681065,,3785171874.0516777,,100.0,0.008333333333333333,24,2,4.760403021310396,alg2_basis_reduced_support,-2.876353035726802,,48,576,18,,24,24,,,,0.0,9,48,,30
Alg2 Basis LMMSE E70,0.7,11,5,93,26,,,,1041.6666666666667,128,0.3490855440895787,0.35233502228504343,0.3511163942278228,0.35408893539235164,,2120528742018.6033,,100.0,0.008333333333333333,24,2,6.460740636588799,alg2_basis_reduced_support,-1.6946777551750591,,48,576,30,,24,24,,,,0.0,15,48,,30
Alg2 Basis LMMSE E90,0.9,11,5,93,26,,,,1041.6666666666667,128,0.25723207908477186,0.2559719266800381,0.25911625318384185,0.2602095916337521,,67133828951.54834,,100.0,0.008333333333333333,24,2,9.683236683087724,alg2_basis_reduced_support,-0.37511322780525597,,48,576,58,,24,24,,,,0.0,29,48,,30
Alg2 Basis LMMSE E95,0.95,11,5,93,26,,,,1041.6666666666667,128,0.24182603376863862,0.23568697990873694,0.2433871658738689,0.23822152900052637,,3544119509.418258,,100.0,0.008333333333333333,24,2,10.928335900834174,alg2_basis_reduced_support,-0.10314341200290686,,48,576,74,,24,24,,,,0.0,37,48,,30
Alg2 Basis LMMSE E99,0.99,11,5,93,26,,,,1041.6666666666667,128,0.2365771194027447,0.23664146175661893,0.2381339675082486,0.23972135773441827,,11669114.807047,,100.0,0.008333333333333333,24,2,12.186303335046873,alg2_basis_reduced_support,-0.008380153556939355,,48,576,114,,24,24,,,,0.0,57,48,,30
Alg2 CoherenceBlock Bc0.9,,11,5,93,26,0.9,0.78,26,1041.6666666666667,128,0.6649634876003944,0.6664894488490576,0.626070825665081,0.6212219728728734,2.414213562373093,2.414213562373094,,100.0,0.008333333333333333,24,2,,alg2_coherence_block,-4.20640134149152,23,48,576,,,,24,,,,0.0,,48,,30
Alg3 Port-DMRS RMMSE equal-total,,11,5,93,26,,,,1041.6666666666667,128,0.2271075033937891,0.22652567917797756,0.2271611813149738,0.22587012168824416,,,,100.0,0.008333333333333333,24,2,,alg3_port_dmrs,0.19649213881452243,,48,576,,equal_total_overhead,,24,12,,,0.0,,48,1.0,30
Alg1 Direct RMMSE WB 576sc,,6,3,93,26,,,,2083.3333333333335,256,nan,nan,0.0618171880339846,0.059887439655917724,,,CDD-shifted PDP,100.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,0.0,,288,,30
Alg2 Basis LMMSE E50,0.5,6,3,93,26,,,,2083.3333333333335,256,0.35049154774684926,0.3422099056476925,0.3499729376226428,0.3411925515170221,,43091900.180410914,,100.0,0.05,4,2,4.793471151890515,alg2_basis_reduced_support,-7.529252171262211,,48,576,18,,144,144,,,,0.0,9,288,,30
Alg2 Basis LMMSE E70,0.7,6,3,93,26,,,,2083.3333333333335,256,0.22679671589790562,0.22290130910992653,0.22636249789796076,0.2221617625563732,,5181244298214.031,,100.0,0.05,4,2,6.538097779481302,alg2_basis_reduced_support,-5.6369523189774595,,48,576,30,,144,144,,,,0.0,15,288,,30
Alg2 Basis LMMSE E90,0.9,6,3,93,26,,,,2083.3333333333335,256,0.10575896473349101,0.10593122011982958,0.10547746699184227,0.10510765043945744,,5187976930891.482,,100.0,0.05,4,2,9.961870078079444,alg2_basis_reduced_support,-2.3205044599320863,,48,576,58,,144,144,,,,0.0,29,288,,30
Alg2 Basis LMMSE E95,0.95,6,3,93,26,,,,2083.3333333333335,256,0.08029899777579196,0.07684677029507252,0.07998907098655979,0.07619380855187181,,5188372074040.881,,100.0,0.05,4,2,11.492680179298436,alg2_basis_reduced_support,-1.1192140700289828,,48,576,74,,144,144,,,,0.0,37,288,,30
Alg2 Basis LMMSE E99,0.99,6,3,93,26,,,,2083.3333333333335,256,0.06396661487363407,0.06233875785214696,0.06368539780566856,0.06224026653185853,,5188518458495.315,,100.0,0.05,4,2,14.090708070596321,alg2_basis_reduced_support,-0.12930620131666673,,48,576,114,,144,144,,,,0.0,57,288,,30
Alg2 CoherenceBlock Bc0.9,,6,3,93,26,0.9,0.78,26,2083.3333333333335,256,0.18106552736017323,0.18178385159883645,0.17339640332013245,0.17508603873273382,1.213113837135319,1.2715271358913893,,100.0,0.05,4,2,,alg2_coherence_block,-4.479308390596942,23,48,576,,,,144,,,,0.0,,288,,30
Alg3 Port-DMRS RMMSE equal-total,,6,3,93,26,,,,2083.3333333333335,256,0.06200622237345209,0.06081081788092206,0.06197030727613665,0.06090798061914605,,,,100.0,0.05,4,2,,alg3_port_dmrs,-0.01074403770571877,,48,576,,equal_total_overhead,,144,72,,,0.0,,288,1.0,30
Alg1 Direct RMMSE WB 576sc,,6,3,93,26,,,,2083.3333333333335,256,nan,nan,0.08707781843105648,0.0888796136664424,,,CDD-shifted PDP,100.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,0.0,,192,,30
Alg2 Basis LMMSE E50,0.5,6,3,93,26,,,,2083.3333333333335,256,0.38365592291858874,0.3684247284522685,0.38329224942790674,0.36802083734919727,,43301110.72580499,,100.0,0.03333333333333333,6,2,4.793059203823332,alg2_basis_reduced_support,-6.4362249736830055,,48,576,18,,96,96,,,,0.0,9,192,,30
Alg2 Basis LMMSE E70,0.7,6,3,93,26,,,,2083.3333333333335,256,0.2498025398334694,0.2538937804092,0.24952191825012374,0.2532077869153758,,4230482167437.178,,100.0,0.03333333333333333,6,2,6.537170228377097,alg2_basis_reduced_support,-4.572011604044257,,48,576,30,,96,96,,,,0.0,15,192,,30
Alg2 Basis LMMSE E90,0.9,6,3,93,26,,,,2083.3333333333335,256,0.13146110720871812,0.13066927362929118,0.13136284519003663,0.13136428759506807,,4235981896551.536,,100.0,0.03333333333333333,6,2,9.959220343816261,alg2_basis_reduced_support,-1.7856500618459341,,48,576,58,,96,96,,,,0.0,29,192,,30
Alg2 Basis LMMSE E95,0.95,6,3,93,26,,,,2083.3333333333335,256,0.10637298884264104,0.1077868179049529,0.1062296518257315,0.10756356986656762,,4236305110343.3203,,100.0,0.03333333333333333,6,2,11.488873420708801,alg2_basis_reduced_support,-0.8633821796901536,,48,576,74,,96,96,,,,0.0,37,192,,30
Alg2 Basis LMMSE E99,0.99,6,3,93,26,,,,2083.3333333333335,256,0.08873068396340071,0.09095634144302439,0.08859433997218043,0.09107632238039229,,4236425055433.1807,,100.0,0.03333333333333333,6,2,14.084074360699198,alg2_basis_reduced_support,-0.074984369117492,,48,576,114,,96,96,,,,0.0,57,192,,30
Alg2 CoherenceBlock Bc0.9,,6,3,93,26,0.9,0.78,26,2083.3333333333335,256,0.2425042165464229,0.2402361233905823,0.2350943220946652,0.234010171016586,1.235016072230667,1.3198380124671136,,100.0,0.03333333333333333,6,2,,alg2_coherence_block,-4.313346002585721,23,48,576,,,,96,,,,0.0,,192,,30
Alg3 Port-DMRS RMMSE equal-total,,6,3,93,26,,,,2083.3333333333335,256,0.08772159242845673,0.08790382250055472,0.0876765576226452,0.08764814190152041,,,,100.0,0.03333333333333333,6,2,,alg3_port_dmrs,-0.02975950020269243,,48,576,,equal_total_overhead,,96,48,,,0.0,,192,1.0,30
Alg1 Direct RMMSE WB 576sc,,6,3,93,26,,,,2083.3333333333335,256,nan,nan,0.1482422728572788,0.14325566434448878,,,CDD-shifted PDP,100.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,0.0,,96,,30
Alg2 Basis LMMSE E50,0.5,6,3,93,26,,,,2083.3333333333335,256,0.41242561664418553,0.40354014921020565,0.41276918775355287,0.40362787177219345,,74324347.49860296,,100.0,0.016666666666666666,12,2,4.786102354917497,alg2_basis_reduced_support,-4.447352057855425,,48,576,18,,48,48,,,,0.0,9,96,,30
Alg2 Basis LMMSE E70,0.7,6,3,93,26,,,,2083.3333333333335,256,0.30764041219511923,0.28532876924160233,0.30813223846083104,0.2855883737400319,,2993079623946.7554,,100.0,0.016666666666666666,12,2,6.521357630707023,alg2_basis_reduced_support,-3.1776507394632896,,48,576,30,,48,48,,,,0.0,15,96,,30
